CO_MTRS,X,Y
10M17S19E05,-119.93220725736401,36.4813944355558
10M17S19E06,-119.950165479762,36.4812856434741
10M17S19E08,-119.932128896821,36.466387666734
10M17S19E09,-119.914169507013,36.4663876593686
10M17S19E11,-119.87822680530898,36.4706506923133
10M17S19E12,-119.860302262637,36.4672004267235
10M17S19E13,-119.86031161190701,36.4525807000485
10M17S19E15,-119.896164977057,36.4559012444381
10M17S19E16,-119.91410575465,36.4558077195877
10M17S19E19,-119.949924056287,36.43753165953321
10M17S19E22,-119.89606001680401,36.4402020017425
10M17S19E23,-119.878105072164,36.4369252282798
10M17S19E25,-119.860181255965,36.420712917257106
10M17S19E26,-119.87803279621099,36.423684563690294
10M17S19E27,-119.896023348724,36.4233965670109
10M17S19E28,-119.91397423542801,36.423266804373895
10M17S19E30,-119.95008836167,36.419990020665495
10M17S19E34,-119.89606163736,36.4090230325319
10M17S19E36,-119.86028918770599,36.409409345373
10M17S20E01,-119.75311200112101,36.482410080396704
10M17S20E02,-119.77094468378901,36.4844107679665
10M17S20E03,-119.78882838663799,36.4853147298028
10M17S20E04,-119.80694874003599,36.481864228751
10M17S20E08,-119.82528208166401,36.467426958416794
10M17S20E11,-119.771672011985,36.4673705254465
10M17S20E12,-119.753556477963,36.4688011245915
10M17S20E13,-119.75381258706301,36.453731106372
10M17S20E14,-119.77183576303699,36.4527054109834
10M17S20E17,-119.825284446327,36.4563668883594
10M17S20E19,-119.842817159251,36.44094794053329
10M17S20E20,-119.825290963269,36.44094794791071
10M17S20E21,-119.807449181311,36.437591048704
10M17S20E22,-119.789588539518,36.4363112763262
10M17S20E25,-119.75382975053101,36.4253001993453
10M17S20E26,-119.77168047804199,36.4236998807329
10M17S20E27,-119.789474819506,36.423741824238796
10M17S20E28,-119.807408717009,36.4237857394165
10M17S20E29,-119.825410943545,36.4238467263702
10M17S20E30,-119.842903520341,36.420690097960296
10M17S20E31,-119.84301961380501,36.4093844826699
10M17S20E32,-119.825549666358,36.4093613719625
10M17S20E33,-119.807352905443,36.4093356297903
10M17S20E34,-119.789335359835,36.4093327639325
10M17S20E35,-119.771659325686,36.4093364465226
10M17S20E36,-119.757820138816,36.4093970903131
10M17S21E02,-119.663186309538,36.4807033091986
10M17S21E03,-119.68109993393601,36.4817866488547
10M17S21E04,-119.69912389189301,36.481849540959296
10M17S21E05,-119.71703665906901,36.485588267106294
10M17S21E06,-119.735090897566,36.4855786674741
10M17S21E08,-119.717483458121,36.4680821719221
10M17S21E09,-119.699428713675,36.4682061492151
10M17S21E10,-119.68154061575501,36.46678909747111
10M17S21E12,-119.645343978304,36.467033376036504
10M17S21E13,-119.645423305464,36.4561824616804
10M17S21E15,-119.681746126577,36.4525507205614
10M17S21E16,-119.699502319338,36.4561193371328
10M17S21E17,-119.717558482153,36.4564530510333
10M17S21E18,-119.735677823158,36.4537540088608
10M17S21E19,-119.735893652248,36.438136645953
10M17S21E20,-119.717832898149,36.4381849638863
10M17S21E21,-119.69986322648501,36.4383137114044
10M17S21E22,-119.682025907306,36.4377173031417
10M17S21E23,-119.66401434490801,36.4377173458518
10M17S21E24,-119.64885675363199,36.43689715386979
10M17S21E26,-119.66472390455499,36.4246687993545
10M17S21E29,-119.717872464463,36.4246988721466
10M17S22E04,-119.591510634904,36.4818514229424
10M17S22E05,-119.609241115233,36.4816190693614
10M17S22E06,-119.627187119023,36.4819127136151
10M17S22E07,-119.62723481184099,36.4671421746269
10M17S22E08,-119.61078276313,36.4665501330255
10M18S15E05,-120.36544991582501,36.3921942172249
10M18S15E09,-120.347297864477,36.377797658998205
10M18S15E12,-120.293004659006,36.3780168906968
10M18S15E13,-120.29299254763599,36.363358947771
10M18S15E15,-120.32916964310301,36.3632445698694
10M18S16E01,-120.186420816651,36.3931950755382
10M18S16E06,-120.27474337588998,36.392653708720296
10M18S16E07,-120.274659165541,36.3781408147756
10M18S16E08,-120.256217946961,36.3782189540931
10M18S16E11,-120.20274208832501,36.3786040282612
10M18S16E12,-120.18645089413799,36.3786993161379
10M18S16E17,-120.256225572116,36.363631573626705
10M18S16E18,-120.27458600125,36.3635095957597
10M18S16E19,-120.27451128991699,36.3489584711981
10M18S16E20,-120.25623817581301,36.3490060487433
10M18S16E21,-120.23851037832199,36.349110961952
10M18S16E22,-120.220722433216,36.349168073132404
10M18S16E23,-120.20279644433,36.3493607003609
10M18S16E25,-120.186562274662,36.3349812834781
10M18S16E26,-120.20279568496201,36.334853441930704
10M18S16E34,-120.22065648619,36.3202108045825
10M18S16E35,-120.20276095581,36.3203233158072
10M18S17E01,-120.076308656657,36.393554972761294
10M18S17E02,-120.094222870949,36.3935321748322
10M18S17E03,-120.11211281380899,36.3931927985629
10M18S17E05,-120.14823679010401,36.39326737751529
10M18S17E06,-120.16816909846901,36.3932312184298
10M18S17E10,-120.11220167286601,36.3788210502483
10M18S17E11,-120.094274197603,36.3788400491407
10M18S17E12,-120.07637710540101,36.3788914824076
10M18S17E14,-120.094334660697,36.3642928618739
10M18S17E15,-120.112290840779,36.364245263027
10M18S17E17,-120.148439824375,36.3641691214645
10M18S17E18,-120.16833806194401,36.364100497645005
10M18S17E19,-120.168440361711,36.349597119186896
10M18S17E20,-120.148549962923,36.349642846784896
10M18S17E21,-120.13044125013501,36.3496828641765
10M18S17E23,-120.094395087077,36.3498715634081
10M18S17E24,-120.076534241811,36.3499039450054
10M18S17E26,-120.09444621245301,36.3352690823239
10M18S17E27,-120.112472995662,36.3352366644811
10M18S17E28,-120.13053995853599,36.335198523439395
10M18S17E29,-120.148633498552,36.3351585126461
10M18S17E30,-120.168516310844,36.3350517479039
10M18S17E31,-120.16856896367399,36.3205846583809
10M18S17E32,-120.148692115418,36.3206437145288
10M18S17E33,-120.13060613966002,36.3206856854146
10M18S17E34,-120.112529826537,36.3207180937986
10M18S17E36,-120.07658103113,36.3208057648581
10M18S18E02,-119.986082365131,36.395152909227
10M18S18E03,-120.004276415115,36.3917897946676
10M18S18E04,-120.022276199519,36.392793611314104
10M18S18E06,-120.058220913476,36.3935129096959
10M18S18E07,-120.058247158193,36.3789447941666
10M18S18E08,-120.040046898207,36.37899434208521
10M18S18E09,-120.022198634443,36.382404561672004
10M18S18E10,-120.00423859320401,36.3824254509971
10M18S18E14,-119.986072400385,36.36360013778889
10M18S18E16,-120.022149200998,36.3644586206459
10M18S18E17,-120.04004448279699,36.364433829654295
10M18S18E18,-120.05827522903601,36.364388112204
10M18S18E19,-120.058299370439,36.3499496535189
10M18S18E20,-120.04003823388001,36.349987817839704
10M18S18E21,-120.022106998241,36.350018334548395
10M18S18E23,-119.985955765665,36.3499170408337
10M18S18E26,-119.98590371703399,36.3354138522936
10M18S18E28,-120.02206422869301,36.335326136848295
10M18S18E29,-120.039999551772,36.33534908606671
10M18S18E30,-120.05828382127501,36.335326214429294
10M18S18E31,-120.05823186111,36.320813424132396
10M18S18E32,-120.03993037853998,36.3208134039313
10M18S18E33,-120.02201809783199,36.320872517363604
10M18S18E35,-119.985921883804,36.3190603580906
10M18S18E36,-119.968085011867,36.320573629435
10M19S16E01,-120.186528916056,36.305848568398
10M19S16E02,-120.202667870131,36.3057474423407
10M19S16E03,-120.220518980109,36.3055529242525
10M19S16E04,-120.238229038796,36.3054117388357
10M19S16E10,-120.220256753575,36.2909808270573
10M19S16E11,-120.202512580462,36.2911677648709
10M19S16E14,-120.202359843481,36.2767654444496
10M19S16E15,-120.220039200936,36.276578550249205
10M19S16E22,-120.219965242467,36.262012205578706
10M19S16E23,-120.202226866833,36.2622410825956
10M19S16E25,-120.18602707073799,36.2478560518259
10M19S16E26,-120.202115792085,36.2476901127483
10M19S16E27,-120.219954059741,36.247512652662294
10M19S16E34,-120.21990245324301,36.233028464219295
10M19S16E35,-120.202005089431,36.2331887844615
10M19S16E36,-120.18586667079201,36.2332974807875
10M19S17E01,-120.076580517263,36.306304459181
10M19S17E02,-120.094487241873,36.30627912713771
10M19S17E03,-120.112531171618,36.306249168690705
10M19S17E04,-120.13064190335,36.306157541396
10M19S17E05,-120.148750830979,36.3061003390848
10M19S17E06,-120.16862029296401,36.3059553482099
10M19S17E07,-120.168616574662,36.291440603492106
10M19S17E08,-120.148809358522,36.2916065047518
10M19S17E09,-120.13067768642,36.291644701291105
10M19S17E10,-120.112505800411,36.2916790432941
10M19S17E13,-120.076638685077,36.2772844195621
10M19S17E14,-120.094505458889,36.277274908262
10M19S17E15,-120.112482508945,36.2771871369995
10M19S17E16,-120.130711523109,36.27715468467439
10M19S17E17,-120.14886637704299,36.2770306629214
10M19S17E18,-120.168560360531,36.276946668541996
10M19S17E20,-120.148924855342,36.262592164486605
10M19S17E21,-120.130735801136,36.2626322525981
10M19S17E22,-120.112447691421,36.262658991738206
10M19S17E23,-120.09449142693501,36.2626838100647
10M19S17E24,-120.07664391913,36.2627316312167
10M19S17E25,-120.07663970470301,36.248165334742
10M19S17E27,-120.11242441901001,36.2481060944514
10M19S17E28,-120.130771684549,36.2481308593754
10M19S17E29,-120.14898354546999,36.2481078949637
10M19S17E30,-120.16844723687099,36.248022012395
10M19S17E31,-120.16838962158,36.2333890957428
10M19S17E32,-120.148989022642,36.2334958829118
10M19S17E33,-120.130766063062,36.233558855421
10M19S18E01,-119.96805461623501,36.3073204413306
10M19S18E03,-120.003902843929,36.3063902165638
10M19S18E04,-120.021967813692,36.3063692242264
10M19S18E05,-120.0398592791,36.3063825913555
10M19S18E06,-120.058179907763,36.306394061853396
10M19S18E12,-119.96800617066299,36.2899409503548
10M19S18E19,-120.05803339441002,36.2627506648105
10M19S18E24,-119.96793354201799,36.264430919272
10M19S18E26,-119.98581480092899,36.2454665126496
10M19S18E29,-120.03963798376101,36.248195942974206
10M19S18E30,-120.058031004331,36.2481920745073
10M19S18E31,-120.058050269888,36.234054947195
10M19S18E32,-120.039630097719,36.2336926085058
10M20S15E36,-120.292202632979,36.1440665525457
10M20S16E01,-120.185729432406,36.2181152685543
10M20S16E02,-120.201888641927,36.2180427561967
10M20S16E04,-120.237622054788,36.2177147025783
10M20S16E10,-120.219672646144,36.2027575647216
10M20S16E11,-120.201772618569,36.2029750076891
10M20S16E12,-120.18561866118999,36.203003587072
10M20S16E14,-120.20165574259899,36.1883516407264
10M20S16E22,-120.21945738154601,36.1744016280378
10M20S16E24,-120.185412281166,36.17062509577
10M20S16E36,-120.185533561882,36.1448439194125
10M20S17E02,-120.09435531131001,36.218466260708
10M20S17E03,-120.11233448784701,36.218353741746895
10M20S17E04,-120.130639694373,36.2183021635336
10M20S17E05,-120.148855517001,36.218246934612004
10M20S17E06,-120.16827412189699,36.2181495891966
10M20S17E08,-120.14864541924999,36.203053149270396
10M20S17E09,-120.130469649545,36.2030970247606
10M20S17E10,-120.11221021493799,36.2031408644781
10M20S17E12,-120.076602647801,36.2032686448984
10M20S17E14,-120.09426139458999,36.1887061981479
10M20S17E16,-120.130309557125,36.1885632708097
10M20S17E18,-120.167949599231,36.1884451264449
10M20S17E19,-120.16779164428999,36.1739952192414
10M20S17E20,-120.14824273574699,36.174010421420796
10M20S17E21,-120.13014489292499,36.1740389772083
10M20S17E22,-120.111975277026,36.1741304652993
10M20S17E23,-120.094194330336,36.1742181073092
10M20S17E24,-120.076478108086,36.174265773036105
10M20S17E25,-120.076354150051,36.1597204012943
10M20S17E26,-120.09410633833599,36.1596747125974
10M20S17E27,-120.11185680985001,36.1596271451212
10M20S17E28,-120.129980835103,36.1595796101306
10M20S17E29,-120.148040285178,36.1595319539635
10M20S17E30,-120.167630941601,36.159474865909
10M20S17E31,-120.16747454665399,36.1449429743489
10M20S17E32,-120.147840098738,36.1450172436601
10M20S17E33,-120.12981670549699,36.1450629042654
10M20S17E34,-120.11173648850401,36.1451029094534
10M20S17E35,-120.094016554476,36.1451409128805
10M20S17E36,-120.07623002848,36.145178932255796
10M20S18E01,-119.96796172236799,36.2179124324935
10M20S18E03,-120.003839067507,36.2185978885876
10M20S18E08,-120.039623942563,36.203299183519796
10M20S18E09,-120.02183166907301,36.2033182336643
10M20S18E10,-120.003900181068,36.203359669371096
10M20S18E13,-119.96798886552799,36.1922788965172
10M20S18E14,-119.986010385868,36.1888719138869
10M20S18E15,-120.00392485776699,36.1888008769724
10M20S18E16,-120.021835243644,36.188746112151705
10M20S18E17,-120.03963323538099,36.1887480812794
10M20S18E18,-120.05799201150101,36.1890399441421
10M20S18E19,-120.05794415192301,36.174356748462294
10M20S18E20,-120.039638699224,36.1742923404955
10M20S18E21,-120.021842596393,36.1743190251174
10M20S18E22,-120.003953170825,36.1743623245389
10M20S18E23,-119.98607594894399,36.1746316988369
10M20S18E26,-119.991116350013,36.1598953423021
10M20S18E29,-120.039644259699,36.1596629997323
10M20S18E30,-120.05787897554899,36.1597279607154
10M20S18E31,-120.057815988419,36.1452131278055
10M20S18E32,-120.039651686855,36.145229798306396
10M20S18E33,-120.021860625835,36.1464662344936
10M21S15E12,-120.299201034067,36.1152459020671
10M21S16E07,-120.28107441793699,36.115397777378
10M21S16E08,-120.26295008323099,36.115546324438206
10M21S16E16,-120.244979918447,36.1011879340644
10M21S17E01,-120.084109004349,36.13061655677
10M21S17E02,-120.101955213252,36.1305709073079
10M21S17E03,-120.11993620792101,36.1305539430183
10M21S17E04,-120.137797100464,36.1305349294235
10M21S17E12,-120.08417402583599,36.1160387876069
10M21S18E04,-120.03230820128799,36.130699659061605
10M21S18E05,-120.04848487244,36.1306506697011
10M21S18E06,-120.066286526439,36.13063555645721
10M21S18E08,-120.051525193308,36.114955360512496
10M21S18E18,-120.06935471228998,36.101191099583396
15M25S20E19,-119.858779772327,35.7419628940507
15M25S20E22,-119.804990864871,35.7421701884126
15M25S20E26,-119.787260261782,35.721595193837
15M25S20E27,-119.805150071525,35.7215709554174
15M25S20E30,-119.858749262647,35.724243683671105
15M25S20E32,-119.84083335633801,35.7098548224213
15M25S23E25,-119.445944471401,35.7248950048935
15M25S24E10,-119.374433247608,35.768485833377
15M25S24E11,-119.356665650386,35.7684957540541
15M25S24E12,-119.338798431553,35.7685566562084
15M25S24E13,-119.338860856986,35.7554342348481
15M25S24E14,-119.356730774345,35.7554362238682
15M25S24E17,-119.410276565263,35.754038617583205
15M25S24E19,-119.428094546574,35.7394153161476
15M25S24E22,-119.374659975831,35.7394815595043
15M25S24E23,-119.356829258121,35.7394489757434
15M25S24E24,-119.33899525244301,35.7394660122867
15M25S24E25,-119.33915512436701,35.7249437214841
15M25S24E26,-119.356982042875,35.7248961621164
15M25S24E27,-119.37475497024401,35.7284172610591
15M25S24E28,-119.392581677043,35.7285814644466
15M25S24E29,-119.410361444683,35.72857389342371
15M25S24E30,-119.42818418843201,35.724965329987
15M25S24E32,-119.41055748733999,35.7104792082464
15M25S24E33,-119.392763249618,35.7104866314966
15M25S24E34,-119.374877225117,35.7104592808435
15M25S24E35,-119.357065840373,35.7103663134697
15M25S25E03,-119.267548691089,35.783076506602
15M25S25E15,-119.26733104834999,35.753879043928
15M25S25E17,-119.302912705784,35.752343938399
15M25S25E18,-119.32086311329999,35.755640100581495
15M25S25E19,-119.321030811989,35.739542226375
15M25S25E20,-119.302975185078,35.7395248187757
15M25S25E21,-119.28511586753,35.739559043475204
15M25S25E22,-119.267279634026,35.7395723000592
15M25S25E23,-119.249530255723,35.7422785794413
15M25S25E26,-119.249599920927,35.7250231406956
15M25S25E28,-119.28515217633002,35.7249777060247
15M25S25E29,-119.302975119725,35.7249873817315
15M25S25E30,-119.32107074703801,35.724987399709
15M25S25E31,-119.321076597125,35.7104042200746
15M25S25E32,-119.302965530554,35.710455460841295
15M25S25E33,-119.28520170180201,35.7104420108699
15M25S25E34,-119.267407101251,35.7104933227654
15M25S25E35,-119.24967974674801,35.710529903670604
15M25S25E36,-119.231993809995,35.710588428382394
15M25S26E02,-119.143099474522,35.783285974140796
15M25S26E03,-119.160842813701,35.7832273210806
15M25S26E04,-119.178572895301,35.7831881350314
15M25S26E05,-119.196324816901,35.783162423274206
15M25S26E06,-119.214135769048,35.7831289314634
15M25S26E07,-119.21412550762301,35.7686684033755
15M25S26E08,-119.196270067622,35.76868929360629
15M25S26E09,-119.17851578137501,35.7687178326619
15M25S26E10,-119.160780537388,35.7687635193348
15M25S26E11,-119.14306074988998,35.7687939320468
15M25S26E12,-119.125118948964,35.7710693833213
15M25S26E13,-119.12520871248199,35.7536381589575
15M25S26E14,-119.14306030658501,35.753640055214
15M25S26E15,-119.16071750382099,35.7557344190938
15M25S26E16,-119.178454594358,35.7557006382394
15M25S26E17,-119.196260455447,35.7556964447714
15M25S26E18,-119.214195884734,35.7538424985651
15M25S26E19,-119.21420491218599,35.7421011135856
15M25S26E20,-119.196222308526,35.7396824566201
15M25S26E22,-119.160605046847,35.7361575634963
15M25S26E23,-119.142932381494,35.7362127774703
15M25S26E25,-119.125060072215,35.7252608540405
15M25S26E26,-119.14283444545799,35.7247727145964
15M25S26E27,-119.16055042552401,35.724751820467795
15M25S26E28,-119.17834399252399,35.7252173563256
15M25S26E30,-119.214146307881,35.725143197491995
15M25S26E31,-119.21407577577101,35.710666555192205
15M25S26E32,-119.196077232663,35.7107026977275
15M25S26E33,-119.17825225916201,35.7107216672306
15M25S26E34,-119.160454976901,35.711431074776
15M25S26E36,-119.124903416414,35.7108071980294
15M25S27E03,-119.05359605352899,35.7833725982648
15M25S27E04,-119.07147052722,35.7833686449885
15M25S27E05,-119.089450962771,35.7834190088914
15M25S27E15,-119.053807352696,35.7582593316898
15M25S27E17,-119.089419898854,35.7558542909802
15M25S27E18,-119.10721258444599,35.75578374098279
15M25S27E19,-119.10732310483401,35.7397812013558
15M25S27E20,-119.089496219848,35.739960424642504
15M25S27E21,-119.07168463564699,35.740055667704894
15M25S27E28,-119.071629327862,35.723780503842505
15M25S27E29,-119.089439204548,35.7254609296321
15M25S27E30,-119.107201449191,35.7253389935015
15M26S18E10,-120.019032381569,35.67966213289
15M26S18E14,-120.001257023848,35.669053408821796
15M26S18E15,-120.019134753789,35.66546406537879
15M26S18E23,-120.001382718906,35.650922565954204
15M26S19E04,-119.929953388488,35.6942959409673
15M26S19E05,-119.947720283845,35.69455356944879
15M26S19E06,-119.96552062531201,35.698246368376005
15M26S19E09,-119.930005705195,35.6833821637811
15M26S19E10,-119.91215661974199,35.6798153181619
15M26S19E12,-119.876586443936,35.679580194119
15M26S19E15,-119.91219768772,35.6619146183197
15M26S19E17,-119.947825939134,35.6653182804282
15M26S19E21,-119.92999918741,35.650908130019104
15M26S19E22,-119.912217285972,35.6544517179485
15M26S19E23,-119.894586176179,35.654484150807704
15M26S19E26,-119.89422621622101,35.6336235393698
15M26S19E27,-119.911977164573,35.633597062625704
15M26S19E28,-119.929978341997,35.636378252198604
15M26S19E29,-119.94786249545,35.636361191719395
15M26S21E22,-119.69896046987199,35.6522310254024
15M26S21E34,-119.69892646835,35.6205733279669
15M26S22E34,-119.58905660716499,35.6230667548025
15M26S22E35,-119.57151487217399,35.6194788948151
15M26S23E04,-119.499569104114,35.6957631368859
15M26S23E17,-119.51761169456499,35.666508700330404
15M26S23E20,-119.51769531514499,35.6520477611739
15M26S23E25,-119.44666309643101,35.637688673018296
15M26S23E26,-119.464365063852,35.6357433829174
15M26S23E27,-119.482233652595,35.6393007328818
15M26S23E29,-119.517766717128,35.6410499961492
15M26S23E32,-119.517848951054,35.62341103480271
15M26S23E33,-119.500088688118,35.6234089682111
15M26S23E34,-119.482378700501,35.62333633826879
15M26S23E35,-119.46453585712901,35.6233363855108
15M26S23E36,-119.446881706761,35.6230709586625
15M26S24E04,-119.392902261612,35.6924034070019
15M26S24E06,-119.42846846767901,35.695947621159796
15M26S24E08,-119.410801501742,35.6814555335356
15M26S24E09,-119.39296677542801,35.683296012961996
15M26S24E11,-119.35725873107401,35.6792275363515
15M26S24E12,-119.33946841527599,35.679360763234
15M26S24E13,-119.33961973476002,35.6632992723949
15M26S24E14,-119.357435028746,35.6632726293891
15M26S24E15,-119.375187761862,35.666904368543705
15M26S24E16,-119.39308920812701,35.6669483707156
15M26S24E18,-119.42876015594999,35.666838077889
15M26S24E20,-119.411081861016,35.6524319727855
15M26S24E22,-119.37532371649901,35.6558265842495
15M26S24E23,-119.357532685112,35.6558266125869
15M26S24E24,-119.339725739037,35.65403739338171
15M26S24E25,-119.339944470357,35.6378347613975
15M26S24E26,-119.357771318442,35.637840683383395
15M26S24E27,-119.375523027587,35.6407322626854
15M26S24E28,-119.393357708309,35.6408296609112
15M26S24E32,-119.411459325912,35.6205263389237
15M26S24E33,-119.39360790667,35.6237610102513
15M26S24E34,-119.37580644238199,35.6237609457774
15M26S24E35,-119.358028364907,35.6231027304149
15M26S24E36,-119.340197249331,35.6231026815901
15M26S25E01,-119.23198079389299,35.6960966744081
15M26S25E02,-119.249700592631,35.6960381450168
15M26S25E03,-119.26745902691799,35.6959480990421
15M26S25E05,-119.303045654049,35.6958741004619
15M26S25E06,-119.321156644726,35.6958818273764
15M26S25E07,-119.321291376825,35.6789659259725
15M26S25E08,-119.30310523274099,35.678132185234794
15M26S25E09,-119.285337738687,35.678139708635605
15M26S25E10,-119.26755795074101,35.6814525837684
15M26S25E11,-119.24977497200199,35.6815477668576
15M26S25E13,-119.23206564795099,35.670702651907504
15M26S25E14,-119.249853044893,35.66707132585329
15M26S25E15,-119.26764007499901,35.666970339910705
15M26S25E18,-119.321411593564,35.663295290502795
15M26S25E20,-119.30321802966101,35.6552825837062
15M26S25E21,-119.285430303464,35.65243863387521
15M26S25E24,-119.232089351186,35.652608368859894
15M26S25E25,-119.23211976315599,35.638150080696704
15M26S25E29,-119.30334295418699,35.637906969413294
15M26S25E30,-119.32166374955901,35.6378575351164
15M26S25E31,-119.321817156645,35.622728598306395
15M26S25E33,-119.2856990415,35.6229935491385
15M26S25E34,-119.267937868439,35.622945674369795
15M26S25E35,-119.25005817212299,35.624141366992895
15M26S25E36,-119.232239344734,35.6241393573939
15M26S26E02,-119.142510726585,35.696407057565395
15M26S26E03,-119.160374656668,35.6993310867726
15M26S26E04,-119.178156083004,35.6993311003983
15M26S26E06,-119.21399347606001,35.696245322961104
15M26S26E07,-119.213966332318,35.6817516560309
15M26S26E08,-119.195922840394,35.6818750120966
15M26S26E09,-119.178166712605,35.681875459618205
15M26S26E10,-119.160306881708,35.6855487918195
15M26S26E11,-119.142496231709,35.6855811865971
15M26S26E12,-119.12466191973199,35.685573326961396
15M26S26E14,-119.142711213948,35.667379575647104
15M26S26E15,-119.16045781004699,35.670061376643204
15M26S26E16,-119.178165555145,35.670061455992
15M26S26E17,-119.19581207303999,35.6673379895511
15M26S26E19,-119.213886637721,35.652667522375395
15M26S26E20,-119.19567087518801,35.652788934831705
15M26S26E21,-119.177954767784,35.6492563480859
15M26S26E24,-119.124769108963,35.6492961807011
15M26S26E26,-119.142287758979,35.6384398075039
15M26S26E27,-119.16002315055701,35.638436137918
15M26S26E29,-119.19562312386499,35.6383009612548
15M26S26E31,-119.213992728305,35.620711822664596
15M26S26E33,-119.17788908374901,35.6235477380693
15M26S26E34,-119.16003075443301,35.620924509429706
15M26S26E35,-119.14214301943001,35.620964915619105
15M26S27E06,-119.10710811343999,35.6965021886085
15M26S27E17,-119.089961581561,35.6678236601106
15M26S27E18,-119.107349474505,35.66864586069239
15M26S27E29,-119.090055631971,35.6392196578354
15M27S21E12,-119.663222594956,35.5931931069309
15M27S21E30,-119.752088557131,35.5465901029902
15M27S21E33,-119.71656737034701,35.5358369161374
15M27S22E01,-119.55373985450399,35.6119846102319
15M27S22E02,-119.57169679581301,35.60862996482471
15M27S22E03,-119.589363419787,35.6087235574287
15M27S22E09,-119.608001266153,35.5942948288035
15M27S22E11,-119.57184646345199,35.5940695957335
15M27S22E12,-119.553940711418,35.5938879114598
15M27S22E16,-119.60813034661999,35.5796530392445
15M27S22E21,-119.608166171451,35.5649775883185
15M27S22E29,-119.626999615574,35.5507568593627
15M27S22E30,-119.645341380072,35.5508886067424
15M27S22E33,-119.608579152002,35.536188422699794
15M27S22E36,-119.554902190004,35.5323961645249
15M27S23E01,-119.44705469151,35.605025742329104
15M27S23E02,-119.46473156100599,35.605243506262205
15M27S23E03,-119.482504359272,35.608842693282
15M27S23E04,-119.500224222618,35.612011433445296
15M27S23E05,-119.518024235795,35.608347152803
15M27S23E06,-119.53579160885799,35.6119216621024
15M27S23E07,-119.53601634758499,35.593887930689796
15M27S23E08,-119.518251872917,35.593889739843796
15M27S23E09,-119.500517314733,35.5938282574044
15M27S23E10,-119.48271119749599,35.5938702910491
15M27S23E11,-119.464814201096,35.597492057231
15M27S23E12,-119.44710141709,35.5974920770102
15M27S23E13,-119.447265501914,35.5795116681481
15M27S23E15,-119.482841155535,35.5829985576343
15M27S23E17,-119.518510323535,35.5793921117783
15M27S23E18,-119.536261747653,35.5795620893188
15M27S23E20,-119.518724113207,35.5668017824996
15M27S23E21,-119.500901138526,35.5668018195311
15M27S23E22,-119.483132448305,35.561314047581206
15M27S23E23,-119.46528102819299,35.5613216672796
15M27S23E24,-119.447364837545,35.568615338891604
15M27S23E26,-119.46542589073601,35.5504232896209
15M27S23E27,-119.48330600026199,35.548476080886395
15M27S23E28,-119.501158174147,35.5484760618959
15M27S23E31,-119.53705714193799,35.53236747380161
15M27S23E34,-119.483427273553,35.538145946686605
15M27S23E35,-119.46560982265899,35.5369003493989
15M27S23E36,-119.44776417818899,35.5341346858265
15M27S24E01,-119.340254396266,35.6066901769483
15M27S24E02,-119.358177378566,35.605097220144295
15M27S24E03,-119.375989196327,35.6087046088262
15M27S24E05,-119.411581499776,35.6065666530581
15M27S24E06,-119.42939732061501,35.6101430285337
15M27S24E07,-119.429486418974,35.590701807257
15M27S24E09,-119.39391501297399,35.5924657091216
15M27S24E11,-119.358204034518,35.5906096675926
15M27S24E13,-119.340472146592,35.5782291348444
15M27S24E14,-119.35833563547399,35.5761592570959
15M27S24E15,-119.376225579769,35.578954285357106
15M27S24E16,-119.394027339309,35.5816419462026
15M27S24E17,-119.41178338035401,35.5821301698907
15M27S24E18,-119.42957958279499,35.5760267251539
15M27S24E19,-119.42963170618602,35.5686551354525
15M27S24E21,-119.394224969692,35.5679397016605
15M27S24E22,-119.37638412031299,35.5644204981095
15M27S24E23,-119.35843686975099,35.565242513941
15M27S24E24,-119.340586379493,35.5689006186774
15M27S24E25,-119.340762560836,35.550668669204704
15M27S24E27,-119.376495567379,35.5489196923335
15M27S24E28,-119.39439751013701,35.547025379728
15M27S24E29,-119.41207152983,35.5470236387605
15M27S24E30,-119.42984335193898,35.5470203058185
15M27S24E31,-119.42992885609199,35.5360261950653
15M27S24E32,-119.412112401237,35.5393204084685
15M27S24E33,-119.394439629272,35.53932217054471
15M27S24E34,-119.37655073963002,35.5397059024907
15M27S24E36,-119.3408541339,35.536115624879606
15M27S25E01,-119.232462264347,35.612762392118896
15M27S25E02,-119.250231364249,35.6075650680334
15M27S25E03,-119.268034856639,35.6082860001765
15M27S25E04,-119.28578891597701,35.6089708372983
15M27S25E05,-119.303581097451,35.6088314319825
15M27S25E06,-119.321925587222,35.607817280205204
15M27S25E07,-119.32205641578301,35.5925626125224
15M27S25E08,-119.303663677698,35.5978780189576
15M27S25E10,-119.268182965063,35.5944808534404
15M27S25E11,-119.25039905202499,35.595625018388795
15M27S25E13,-119.23296091158899,35.5777191784691
15M27S25E14,-119.25068536083599,35.579945123878495
15M27S25E15,-119.26835953032,35.58297425452329
15M27S25E16,-119.286061017661,35.5833575874809
15M27S25E17,-119.303880969776,35.5833195174868
15M27S25E18,-119.32216857238998,35.583298805828704
15M27S25E19,-119.322344303416,35.568881428538106
15M27S25E20,-119.304085276171,35.5687420623559
15M27S25E21,-119.286362094326,35.562048984636604
15M27S25E22,-119.268611133199,35.5619307206038
15M27S25E23,-119.250939854003,35.5650643648796
