SubregionName,ElementID
Groundwater Only A,30862
Groundwater Only A,30863
Groundwater Only A,30864
Groundwater Only A,30865
Groundwater Only A,30866
Groundwater Only A,30867
Groundwater Only A,30868
Groundwater Only A,30869
Groundwater Only A,30870
Groundwater Only A,30871
Groundwater Only A,30872
Groundwater Only A,30873
Groundwater Only A,30948
Groundwater Only A,30949
Groundwater Only A,30950
Groundwater Only A,30951
Groundwater Only A,30952
Groundwater Only A,30953
Groundwater Only A,30954
Groundwater Only A,30955
Groundwater Only A,30956
Groundwater Only A,30957
Groundwater Only A,30958
Groundwater Only A,30959
Groundwater Only A,30960
Groundwater Only A,30961
Groundwater Only A,30962
Groundwater Only A,30963
Groundwater Only A,30966
Groundwater Only A,31047
Groundwater Only A,31048
Groundwater Only A,31049
Groundwater Only A,31051
Groundwater Only A,31052
Groundwater Only A,31053
Groundwater Only A,31054
Groundwater Only A,31055
Groundwater Only A,31056
Groundwater Only A,31057
Groundwater Only A,31058
Groundwater Only A,31059
Groundwater Only A,31140
Groundwater Only A,31146
Groundwater Only A,31147
Groundwater Only A,31148
Groundwater Only A,31149
Groundwater Only A,31150
Groundwater Only B,30791
Groundwater Only B,30792
Groundwater Only B,30793
Groundwater Only B,30794
Groundwater Only B,30880
Groundwater Only B,30881
Groundwater Only B,30882
Groundwater Only B,30883
Groundwater Only B,30884
Groundwater Only B,30885
Groundwater Only B,30886
Groundwater Only B,30967
Groundwater Only B,30968
Groundwater Only B,30972
Groundwater Only B,30973
Groundwater Only B,30974
Groundwater Only B,30975
Groundwater Only B,30978
Groundwater Only B,30979
Groundwater Only B,30980
Groundwater Only B,30981
Groundwater Only B,30982
Groundwater Only B,31060
Groundwater Only B,31061
Groundwater Only B,31062
Groundwater Only B,31065
Groundwater Only B,31066
Groundwater Only B,31067
Groundwater Only B,31068
Groundwater Only B,31069
Groundwater Only B,31075
Groundwater Only B,31076
Groundwater Only B,31077
Groundwater Only B,31078
Groundwater Only B,31079
Groundwater Only B,31151
Groundwater Only B,31163
Groundwater Only B,31164
Groundwater Only B,31165
Groundwater Only B,31166
Groundwater Only B,31167
Groundwater Only B,31251
Groundwater Only B,31252
Groundwater Only B,31253
Groundwater Only B,31254
Groundwater Only B,31255
Groundwater Only B,31256
Groundwater Only B,31257
Groundwater Only B,31342
Groundwater Only B,31343
Groundwater Only B,31346
Groundwater Only B,31347
Groundwater Only B,31348
Groundwater Only B,31349
Groundwater Only B,31350
Groundwater Only B,31351
Groundwater Only B,31434
Groundwater Only B,31435
Groundwater Only B,31436
Groundwater Only B,31437
Groundwater Only B,31438
Groundwater Only B,31439
Groundwater Only B,31529
Groundwater Only B,31532
Groundwater Only B,31533
Groundwater Only B,31534
North Kern WSD B,31245
North Kern WSD B,31248
North Kern WSD B,31249
North Kern WSD B,31250
North Kern WSD B,31329
North Kern WSD B,31330
North Kern WSD B,31331
North Kern WSD B,31332
North Kern WSD B,31333
North Kern WSD B,31334
North Kern WSD B,31335
North Kern WSD B,31336
North Kern WSD B,31337
North Kern WSD B,31338
North Kern WSD B,31339
North Kern WSD B,31340
North Kern WSD B,31341
North Kern WSD B,31344
North Kern WSD B,31345
North Kern WSD B,31418
North Kern WSD B,31419
North Kern WSD B,31420
North Kern WSD B,31421
North Kern WSD B,31429
North Kern WSD B,31431
North Kern WSD B,31432
North Kern WSD B,31433
North Kern WSD B,31440
North Kern WSD B,31523
North Kern WSD B,31524
North Kern WSD B,31525
North Kern WSD B,31526
North Kern WSD B,31527
North Kern WSD B,31528
North Kern WSD B,31530
North Kern WSD B,31531
North Kern WSD B,31535
North Kern WSD B,31536
North Kern WSD B,31537
North Kern WSD B,31538
North Kern WSD B,31539
North Kern WSD B,31623
North Kern WSD B,31624
North Kern WSD B,31625
North Kern WSD B,31626
North Kern WSD B,31627
North Kern WSD B,31628
North Kern WSD B,31629
North Kern WSD B,31630
North Kern WSD B,31631
North Kern WSD B,31632
North Kern WSD B,31636
North Kern WSD B,31715
Groundwater Only C,31072
Groundwater Only C,31156
Groundwater Only C,31157
Groundwater Only C,31158
Groundwater Only C,31159
Groundwater Only C,31227
Groundwater Only C,31229
Groundwater Only C,31230
Groundwater Only C,31231
Groundwater Only C,31238
Groundwater Only C,31239
Groundwater Only C,31240
Groundwater Only C,31241
Groundwater Only C,31242
Groundwater Only C,31243
Groundwater Only C,31244
Groundwater Only C,31319
Groundwater Only C,31320
Groundwater Only C,31321
Groundwater Only C,31322
Groundwater Only C,31323
Groundwater Only C,31324
Groundwater Only C,31325
Groundwater Only C,31326
Groundwater Only C,31327
Groundwater Only C,31328
Groundwater Only C,31410
Groundwater Only C,31411
Groundwater Only C,31412
Groundwater Only C,31413
Groundwater Only C,31414
Groundwater Only C,31415
Groundwater Only C,31416
Groundwater Only C,31417
Groundwater Only C,31422
Groundwater Only C,31423
Groundwater Only C,31424
Groundwater Only C,31425
Groundwater Only C,31426
Groundwater Only C,31427
Groundwater Only C,31428
Groundwater Only C,31430
Groundwater Only C,31497
Groundwater Only C,31498
Groundwater Only C,31507
Groundwater Only C,31508
Groundwater Only C,31509
Groundwater Only C,31510
Groundwater Only C,31511
Groundwater Only C,31512
Groundwater Only C,31513
Groundwater Only C,31514
Groundwater Only C,31515
Groundwater Only C,31516
Groundwater Only C,31517
Groundwater Only C,31518
Groundwater Only C,31519
Groundwater Only C,31520
Groundwater Only C,31521
Groundwater Only C,31522
Groundwater Only C,31609
Groundwater Only C,31610
Groundwater Only C,31611
Groundwater Only C,31612
Groundwater Only C,31613
Groundwater Only C,31614
Groundwater Only C,31615
Groundwater Only C,31616
Groundwater Only C,31617
Groundwater Only C,31618
Groundwater Only C,31619
Groundwater Only C,31620
Groundwater Only C,31621
Groundwater Only C,31622
Groundwater Only C,31633
Groundwater Only C,31634
Groundwater Only C,31635
Groundwater Only C,31637
Groundwater Only C,31707
Groundwater Only C,31708
Groundwater Only C,31709
Groundwater Only C,31710
Groundwater Only C,31711
Groundwater Only C,31712
Groundwater Only C,31713
Groundwater Only C,31714
Groundwater Only C,31716
Groundwater Only C,31717
Groundwater Only C,31718
Groundwater Only C,31719
Groundwater Only C,31720
Groundwater Only C,31788
Groundwater Only C,31789
Groundwater Only C,31790
Groundwater Only C,31791
Groundwater Only C,31792
Buena Vista WSD A,28907
Buena Vista WSD A,28908
Buena Vista WSD A,29035
Buena Vista WSD A,29036
Buena Vista WSD A,29160
Buena Vista WSD A,29161
Buena Vista WSD A,29162
Buena Vista WSD A,29163
Buena Vista WSD A,29164
Buena Vista WSD A,29165
Buena Vista WSD A,29166
Buena Vista WSD A,29167
Buena Vista WSD A,29168
Buena Vista WSD A,29169
Buena Vista WSD A,29170
Buena Vista WSD A,29286
Buena Vista WSD A,29287
Buena Vista WSD A,29288
Buena Vista WSD A,29289
Buena Vista WSD A,29290
Buena Vista WSD A,29291
Buena Vista WSD A,29292
Buena Vista WSD A,29293
Buena Vista WSD A,29294
Buena Vista WSD A,29295
Buena Vista WSD A,29296
Buena Vista WSD A,29411
Buena Vista WSD A,29412
Buena Vista WSD A,29413
Buena Vista WSD A,29414
Buena Vista WSD A,29416
Buena Vista WSD A,29417
Buena Vista WSD A,29418
Buena Vista WSD A,29419
Buena Vista WSD A,29529
Buena Vista WSD A,29530
Buena Vista WSD A,29531
Buena Vista WSD A,29532
Buena Vista WSD A,29533
Buena Vista WSD A,29534
Buena Vista WSD A,29535
Buena Vista WSD A,29654
Buena Vista WSD A,29655
Buena Vista WSD A,29656
Buena Vista WSD A,29657
Buena Vista WSD A,29658
Buena Vista WSD A,29659
Buena Vista WSD A,29660
Buena Vista WSD A,29781
Buena Vista WSD A,29782
Buena Vista WSD A,29783
Buena Vista WSD A,29784
Buena Vista WSD A,29785
Buena Vista WSD A,29786
Buena Vista WSD A,29787
Buena Vista WSD A,29892
Buena Vista WSD A,29893
Buena Vista WSD A,29894
Buena Vista WSD A,29895
Buena Vista WSD A,29896
Buena Vista WSD A,29897
Buena Vista WSD A,29898
Buena Vista WSD A,29899
Buena Vista WSD A,29999
Buena Vista WSD A,30000
Buena Vista WSD A,30001
Buena Vista WSD A,30002
Buena Vista WSD A,30003
Buena Vista WSD A,30004
Buena Vista WSD A,30104
Buena Vista WSD A,30105
Buena Vista WSD A,30106
Buena Vista WSD A,30107
Buena Vista WSD A,30108
Buena Vista WSD A,30109
Buena Vista WSD A,30110
Buena Vista WSD A,30111
Buena Vista WSD A,30112
Buena Vista WSD A,30196
Buena Vista WSD A,30197
Buena Vista WSD A,30198
Buena Vista WSD A,30199
Buena Vista WSD A,30200
Buena Vista WSD A,30201
Buena Vista WSD A,30202
Buena Vista WSD A,30203
Buena Vista WSD A,30204
Buena Vista WSD A,30205
Buena Vista WSD A,30293
Buena Vista WSD A,30294
Buena Vista WSD A,30295
Buena Vista WSD A,30296
Buena Vista WSD A,30297
Buena Vista WSD A,30298
Buena Vista WSD A,30299
Buena Vista WSD A,30391
Buena Vista WSD A,30392
Buena Vista WSD A,30393
Buena Vista WSD A,30394
Buena Vista WSD A,30395
Buena Vista WSD A,30396
Buena Vista WSD A,30491
Buena Vista WSD A,30492
Buena Vista WSD A,30493
Buena Vista WSD A,30494
Buena Vista WSD A,30495
Buena Vista WSD A,30496
Buena Vista WSD A,30497
Buena Vista WSD A,30589
Buena Vista WSD A,30590
Buena Vista WSD A,30591
Buena Vista WSD A,30592
Buena Vista WSD A,30593
Buena Vista WSD A,30594
Buena Vista WSD A,30595
Buena Vista WSD A,30596
Buena Vista WSD A,30597
Buena Vista WSD A,30598
Buena Vista WSD A,30688
Buena Vista WSD A,30690
Buena Vista WSD A,30691
Buena Vista WSD A,30692
Buena Vista WSD A,30693
Buena Vista WSD A,30694
Buena Vista WSD A,30695
Buena Vista WSD A,30696
Buena Vista WSD A,30783
Buena Vista WSD A,30784
Buena Vista WSD A,30785
Buena Vista WSD A,30786
Buena Vista WSD A,30787
Buena Vista WSD A,30788
Buena Vista WSD A,30789
Buena Vista WSD A,30790
Buena Vista WSD A,30874
Buena Vista WSD A,30875
Buena Vista WSD A,30876
Buena Vista WSD A,30877
Buena Vista WSD A,30878
Buena Vista WSD A,30879
Buena Vista WSD A,30964
Buena Vista WSD A,30965
Buena Vista WSD A,30969
Buena Vista WSD A,30970
Buena Vista WSD A,30971
Buena Vista WSD A,31063
Buena Vista WSD A,31064
Wheeler Ridge-Maricopa WSD C,31599
Wheeler Ridge-Maricopa WSD C,31600
Wheeler Ridge-Maricopa WSD C,31601
Wheeler Ridge-Maricopa WSD C,31694
Wheeler Ridge-Maricopa WSD C,31695
Wheeler Ridge-Maricopa WSD C,31696
Wheeler Ridge-Maricopa WSD C,31697
Wheeler Ridge-Maricopa WSD C,31698
Wheeler Ridge-Maricopa WSD C,31699
Wheeler Ridge-Maricopa WSD C,31768
Wheeler Ridge-Maricopa WSD C,31775
Wheeler Ridge-Maricopa WSD C,31776
Wheeler Ridge-Maricopa WSD C,31837
Wheeler Ridge-Maricopa WSD C,31838
Wheeler Ridge-Maricopa WSD C,31897
Wheeler Ridge-Maricopa WSD C,31898
Wheeler Ridge-Maricopa WSD C,31899
Wheeler Ridge-Maricopa WSD C,31949
Wheeler Ridge-Maricopa WSD C,31950
Wheeler Ridge-Maricopa WSD C,31951
Wheeler Ridge-Maricopa WSD C,32000
Wheeler Ridge-Maricopa WSD C,32001
Wheeler Ridge-Maricopa WSD C,32002
Wheeler Ridge-Maricopa WSD C,32003
Wheeler Ridge-Maricopa WSD C,32052
Wheeler Ridge-Maricopa WSD C,32053
Wheeler Ridge-Maricopa WSD C,32054
Wheeler Ridge-Maricopa WSD C,32055
Wheeler Ridge-Maricopa WSD C,32108
Wheeler Ridge-Maricopa WSD C,32109
Wheeler Ridge-Maricopa WSD C,32110
Wheeler Ridge-Maricopa WSD C,32111
Wheeler Ridge-Maricopa WSD C,32162
Wheeler Ridge-Maricopa WSD C,32163
Wheeler Ridge-Maricopa WSD C,32164
Wheeler Ridge-Maricopa WSD C,32165
Wheeler Ridge-Maricopa WSD C,32213
Wheeler Ridge-Maricopa WSD C,32214
Wheeler Ridge-Maricopa WSD C,32215
Wheeler Ridge-Maricopa WSD C,32216
Wheeler Ridge-Maricopa WSD C,32268
West Kern WD,29985
West Kern WD,29986
West Kern WD,30092
West Kern WD,30093
West Kern WD,30185
West Kern WD,30186
West Kern WD,30281
West Kern WD,30282
West Kern WD,30376
West Kern WD,30377
West Kern WD,30378
West Kern WD,30379
West Kern WD,30380
West Kern WD,30472
West Kern WD,30473
West Kern WD,30474
West Kern WD,30475
West Kern WD,30476
West Kern WD,30477
West Kern WD,30478
West Kern WD,30570
West Kern WD,30571
West Kern WD,30572
West Kern WD,30573
West Kern WD,30574
West Kern WD,30575
West Kern WD,30576
West Kern WD,30577
West Kern WD,30666
West Kern WD,30667
West Kern WD,30668
West Kern WD,30669
West Kern WD,30670
West Kern WD,30671
West Kern WD,30762
West Kern WD,30763
West Kern WD,30764
West Kern WD,30765
West Kern WD,30766
West Kern WD,30854
West Kern WD,30855
West Kern WD,30856
West Kern WD,30857
West Kern WD,30858
West Kern WD,30942
West Kern WD,30943
West Kern WD,30944
West Kern WD,30945
West Kern WD,30946
West Kern WD,30947
West Kern WD,30976
West Kern WD,30977
West Kern WD,31038
West Kern WD,31039
West Kern WD,31040
West Kern WD,31041
West Kern WD,31042
West Kern WD,31043
West Kern WD,31044
West Kern WD,31045
West Kern WD,31046
West Kern WD,31050
West Kern WD,31070
West Kern WD,31071
West Kern WD,31073
West Kern WD,31074
West Kern WD,31130
West Kern WD,31131
West Kern WD,31132
West Kern WD,31133
West Kern WD,31134
West Kern WD,31135
West Kern WD,31136
West Kern WD,31137
West Kern WD,31138
West Kern WD,31139
West Kern WD,31141
West Kern WD,31142
West Kern WD,31143
West Kern WD,31144
West Kern WD,31145
West Kern WD,31152
West Kern WD,31153
West Kern WD,31154
West Kern WD,31155
West Kern WD,31160
West Kern WD,31161
West Kern WD,31162
West Kern WD,31217
West Kern WD,31218
West Kern WD,31219
West Kern WD,31220
West Kern WD,31221
West Kern WD,31222
West Kern WD,31223
West Kern WD,31224
West Kern WD,31225
West Kern WD,31226
West Kern WD,31228
West Kern WD,31232
West Kern WD,31233
West Kern WD,31234
West Kern WD,31235
West Kern WD,31236
West Kern WD,31237
West Kern WD,31246
West Kern WD,31247
West Kern WD,31305
West Kern WD,31306
West Kern WD,31307
West Kern WD,31308
West Kern WD,31309
West Kern WD,31310
West Kern WD,31311
West Kern WD,31312
West Kern WD,31313
West Kern WD,31314
West Kern WD,31315
West Kern WD,31394
West Kern WD,31395
West Kern WD,31396
West Kern WD,31397
West Kern WD,31398
West Kern WD,31399
West Kern WD,31400
West Kern WD,31401
West Kern WD,31402
West Kern WD,31490
West Kern WD,31491
West Kern WD,31492
West Kern WD,31493
West Kern WD,31494
West Kern WD,31495
West Kern WD,31496
West Kern WD,31592
West Kern WD,31593
West Kern WD,31594
West Kern WD,31595
West Kern WD,31596
West Kern WD,31597
West Kern WD,31598
West Kern WD,31688
West Kern WD,31689
West Kern WD,31690
West Kern WD,31691
West Kern WD,31692
West Kern WD,31693
West Kern WD,31763
West Kern WD,31764
West Kern WD,31765
West Kern WD,31766
West Kern WD,31767
West Kern WD,31826
West Kern WD,31827
West Kern WD,31828
West Kern WD,31829
West Kern WD,31830
West Kern WD,31831
West Kern WD,31885
West Kern WD,31886
West Kern WD,31887
Groundwater Only D,30406
Groundwater Only D,30506
Groundwater Only D,30507
Groundwater Only D,30606
Groundwater Only D,30607
Groundwater Only D,30608
Groundwater Only D,30704
Groundwater Only D,30705
Groundwater Only D,30706
Groundwater Only D,30707
Groundwater Only D,30803
Groundwater Only D,30804
Groundwater Only D,30890
Groundwater Only D,30897
Groundwater Only D,30898
Groundwater Only D,30992
Groundwater Only E,30453
Groundwater Only E,30454
Groundwater Only E,30455
Groundwater Only E,30459
Groundwater Only E,30552
Groundwater Only E,30553
Groundwater Only E,30555
Groundwater Only E,30556
Groundwater Only E,30557
Groundwater Only E,30558
Groundwater Only E,30635
Groundwater Only E,30636
Groundwater Only E,30637
Groundwater Only E,30649
Groundwater Only E,30650
Groundwater Only E,30651
Groundwater Only E,30652
Groundwater Only E,30653
Groundwater Only E,30654
Groundwater Only E,30655
Groundwater Only E,30656
Groundwater Only E,30732
Groundwater Only E,30733
Groundwater Only E,30734
Groundwater Only E,30735
Groundwater Only E,30736
Groundwater Only E,30737
Groundwater Only E,30738
Groundwater Only E,30739
Groundwater Only E,30740
Groundwater Only E,30741
Groundwater Only E,30743
Groundwater Only E,30744
Groundwater Only E,30746
Groundwater Only E,30747
Groundwater Only E,30748
Groundwater Only E,30749
Groundwater Only E,30750
Groundwater Only E,30751
Groundwater Only E,30752
Groundwater Only E,30753
Groundwater Only E,30754
Groundwater Only E,30755
Groundwater Only E,30756
Groundwater Only E,30757
Groundwater Only E,30828
Groundwater Only E,30829
Groundwater Only E,30830
Groundwater Only E,30831
Groundwater Only E,30832
Groundwater Only E,30833
Groundwater Only E,30834
Groundwater Only E,30835
Groundwater Only E,30836
Groundwater Only E,30837
Groundwater Only E,30838
Groundwater Only E,30839
Groundwater Only E,30840
Groundwater Only E,30841
Groundwater Only E,30842
Groundwater Only E,30843
Groundwater Only E,30844
Groundwater Only E,30845
Groundwater Only E,30846
Groundwater Only E,30847
Groundwater Only E,30848
Groundwater Only E,30849
Groundwater Only E,30850
Groundwater Only E,30851
Groundwater Only E,30852
Groundwater Only E,30853
Groundwater Only E,30911
Groundwater Only E,30912
Groundwater Only E,30913
Groundwater Only E,30914
Groundwater Only E,30915
Groundwater Only E,30916
Groundwater Only E,30917
Groundwater Only E,30918
Groundwater Only E,30919
Groundwater Only E,30920
Groundwater Only E,30921
Groundwater Only E,30922
Groundwater Only E,30923
Groundwater Only E,30924
Groundwater Only E,30925
Groundwater Only E,30926
Groundwater Only E,30927
Groundwater Only E,30928
Groundwater Only E,30929
Groundwater Only E,30930
Groundwater Only E,30931
Groundwater Only E,30932
Groundwater Only E,30933
Groundwater Only E,30934
Groundwater Only E,30935
Groundwater Only E,30936
Groundwater Only E,30937
Groundwater Only E,30938
Groundwater Only E,30939
Groundwater Only E,30940
Groundwater Only E,30941
Groundwater Only E,31007
Groundwater Only E,31008
Groundwater Only E,31009
Groundwater Only E,31010
Groundwater Only E,31011
Groundwater Only E,31012
Groundwater Only E,31013
Groundwater Only E,31014
Groundwater Only E,31015
Groundwater Only E,31016
Groundwater Only E,31017
Groundwater Only E,31018
Groundwater Only E,31019
Groundwater Only E,31020
Groundwater Only E,31021
Groundwater Only E,31022
Groundwater Only E,31023
Groundwater Only E,31024
Groundwater Only E,31025
Groundwater Only E,31026
Groundwater Only E,31027
Groundwater Only E,31028
Groundwater Only E,31029
Groundwater Only E,31030
Groundwater Only E,31031
Groundwater Only E,31032
Groundwater Only E,31033
Groundwater Only E,31034
Groundwater Only E,31035
Groundwater Only E,31036
Groundwater Only E,31037
Groundwater Only E,31102
Groundwater Only E,31103
Groundwater Only E,31104
Groundwater Only E,31105
Groundwater Only E,31106
Groundwater Only E,31107
Groundwater Only E,31108
Groundwater Only E,31109
Groundwater Only E,31110
Groundwater Only E,31111
Groundwater Only E,31112
Groundwater Only E,31113
Groundwater Only E,31114
Groundwater Only E,31115
Groundwater Only E,31116
Groundwater Only E,31117
Groundwater Only E,31118
Groundwater Only E,31119
Groundwater Only E,31120
Groundwater Only E,31121
Groundwater Only E,31122
Groundwater Only E,31123
Groundwater Only E,31124
Groundwater Only E,31125
Groundwater Only E,31126
Groundwater Only E,31127
Groundwater Only E,31128
Groundwater Only E,31129
Groundwater Only E,31190
Groundwater Only E,31191
Groundwater Only E,31192
Groundwater Only E,31193
Groundwater Only E,31194
Groundwater Only E,31195
Groundwater Only E,31196
Groundwater Only E,31197
Groundwater Only E,31198
Groundwater Only E,31199
Groundwater Only E,31200
Groundwater Only E,31201
Groundwater Only E,31202
Groundwater Only E,31203
Groundwater Only E,31204
Groundwater Only E,31205
Groundwater Only E,31206
Groundwater Only E,31207
Groundwater Only E,31208
Groundwater Only E,31209
Groundwater Only E,31210
Groundwater Only E,31211
Groundwater Only E,31212
Groundwater Only E,31213
Groundwater Only E,31214
Groundwater Only E,31215
Groundwater Only E,31216
Groundwater Only E,31282
Groundwater Only E,31283
Groundwater Only E,31284
Groundwater Only E,31285
Groundwater Only E,31286
Groundwater Only E,31287
Groundwater Only E,31288
Groundwater Only E,31289
Groundwater Only E,31290
Groundwater Only E,31291
Groundwater Only E,31292
Groundwater Only E,31293
Groundwater Only E,31294
Groundwater Only E,31295
Groundwater Only E,31296
Groundwater Only E,31297
Groundwater Only E,31298
Groundwater Only E,31299
Groundwater Only E,31300
Groundwater Only E,31301
Groundwater Only E,31302
Groundwater Only E,31303
Groundwater Only E,31304
Groundwater Only E,31378
Groundwater Only E,31379
Groundwater Only E,31380
Groundwater Only E,31381
Groundwater Only E,31382
Groundwater Only E,31383
Groundwater Only E,31384
Groundwater Only E,31385
Groundwater Only E,31386
Groundwater Only E,31387
Groundwater Only E,31388
Groundwater Only E,31389
Groundwater Only E,31390
Groundwater Only E,31391
Groundwater Only E,31392
Groundwater Only E,31393
Groundwater Only E,31475
Groundwater Only E,31476
Groundwater Only E,31477
Groundwater Only E,31478
Groundwater Only E,31479
Groundwater Only E,31480
Groundwater Only E,31481
Groundwater Only E,31482
Groundwater Only E,31483
Groundwater Only E,31484
Groundwater Only E,31485
Groundwater Only E,31486
Groundwater Only E,31487
Groundwater Only E,31488
Groundwater Only E,31489
Groundwater Only E,31577
Groundwater Only E,31578
Groundwater Only E,31579
Groundwater Only E,31580
Groundwater Only E,31581
Groundwater Only E,31582
Groundwater Only E,31583
Groundwater Only E,31584
Groundwater Only E,31585
Groundwater Only E,31586
Groundwater Only E,31587
Groundwater Only E,31588
Groundwater Only E,31589
Groundwater Only E,31590
Groundwater Only E,31591
Groundwater Only E,31673
Groundwater Only E,31674
Groundwater Only E,31675
Groundwater Only E,31676
Groundwater Only E,31677
Groundwater Only E,31678
Groundwater Only E,31679
Groundwater Only E,31680
Groundwater Only E,31681
Groundwater Only E,31682
Groundwater Only E,31683
Groundwater Only E,31684
Groundwater Only E,31685
Groundwater Only E,31686
Groundwater Only E,31749
Groundwater Only E,31750
Groundwater Only E,31751
Groundwater Only E,31752
Groundwater Only E,31753
Groundwater Only E,31754
Groundwater Only E,31755
Groundwater Only E,31756
Groundwater Only E,31757
Groundwater Only E,31758
Groundwater Only E,31759
Groundwater Only E,31760
Groundwater Only E,31761
Groundwater Only E,31820
Groundwater Only E,31825
Groundwater Only F,31824
Groundwater Only F,31875
Groundwater Only F,31877
Groundwater Only F,31881
Groundwater Only F,31882
Groundwater Only F,31883
Groundwater Only F,31884
Groundwater Only F,31930
Groundwater Only F,31931
Groundwater Only F,31932
Groundwater Only F,31933
Groundwater Only F,31934
Groundwater Only F,31935
Groundwater Only F,31936
Groundwater Only F,31937
Groundwater Only F,31979
Groundwater Only F,31981
Groundwater Only F,31982
Groundwater Only F,31983
Groundwater Only F,31984
Groundwater Only F,31985
Groundwater Only F,32030
Groundwater Only F,32031
Groundwater Only F,32085
Groundwater Only F,32086
Groundwater Only F,32144
Groundwater Only F,32145
Groundwater Only F,32194
Groundwater Only F,32195
Groundwater Only F,32196
Groundwater Only F,32197
Groundwater Only F,32243
Groundwater Only F,32244
Groundwater Only F,32245
Groundwater Only F,32246
Groundwater Only F,32247
Groundwater Only F,32293
Groundwater Only F,32294
Groundwater Only F,32295
Groundwater Only F,32337
Groundwater Only F,32338
Groundwater Only F,32339
Groundwater Only F,32340
Groundwater Only F,32378
Groundwater Only F,32379
Groundwater Only F,32380
Groundwater Only F,32381
Groundwater Only F,32382
Groundwater Only F,32418
Groundwater Only F,32419
Groundwater Only F,32420
Groundwater Only F,32421
Groundwater Only F,32448
Groundwater Only F,32449
Groundwater Only F,32450
Groundwater Only F,32473
Groundwater Only F,32474
Groundwater Only F,32494
Groundwater Only F,32495
